"MA010120220805431146","거문도","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","41","경기도","41173","안양시 동안구","41173560","관양2동","4117310200","관양동","4117310200114960022","1","대지",1496,22,"경기도 안양시 동안구 관양동 1496-22","411734349242","경기도 안양시 동안구 흥안대로517번길",31,,"4117310200114960022007766","","경기도 안양시 동안구 흥안대로517번길 31","431846","13951","","1","",126.974746973633,37.3999094033222
"MA010120220805431170","코끼리를삼킨보아","","M1","과학·기술","M105","광고","M10501","광고 대행업","M71310","광고 대행업","41","경기도","41500","이천시","41500515","증포동","4150010800","갈산동","4150010800107150020","1","대지",715,20,"경기도 이천시 갈산동 715-20","415004421537","경기도 이천시 영창로314번길",34,,"4150010800107150020000001","","경기도 이천시 영창로314번길 34","467110","17361","","4","",127.459239644852,37.2806669811832
"MA010120220805431181","지디알골프아카데미(HGA)","","R1","예술·스포츠","R103","스포츠 서비스","R10311","골프 연습장","R91136","골프 연습장 운영업","41","경기도","41463","용인시 기흥구","41463516","영덕1동","4146311100","영덕동","4146311100109740007","1","대지",974,7,"경기도 용인시 기흥구 영덕동 974-7","414633204070","경기도 용인시 기흥구 흥덕2로",115,,"4146311100109740007021385","미래도프라자","경기도 용인시 기흥구 흥덕2로 115","446908","16953","","","",127.073786615657,37.277837129611
"MA010120220805431182","달사냥노래광장","","I2","음식","I211","주점","I21101","일반 유흥 주점","I56211","일반 유흥 주점업","41","경기도","41430","의왕시","41430510","고천동","4143010100","고천동","4143010100102760008","1","대지",276,8,"경기도 의왕시 고천동 276-8","414303201027","경기도 의왕시 왕곡로",3,,"4143010100102760008007279","대림빌딩","경기도 의왕시 왕곡로 3","437801","16063","","","",126.975170427487,37.3472185047977
"MA010120220805431187","전국택시복지정비센터","","S2","수리·개인","S203","자동차 수리·세차","S20301","자동차 정비소","S95211","자동차 종합 수리업","41","경기도","41610","광주시","41610540","쌍령동","4161010200","쌍령동","4161010200104090021","1","대지",409,21,"경기도 광주시 쌍령동 409-21","416102012002","경기도 광주시 경충대로",1407,5,"4161010200104090021000001","","경기도 광주시 경충대로 1407-5","464130","12791","","","",127.275451301805,37.3955114529369
"MA010120220805431262","서희베스트부동산중개사무소","","L1","부동산","L102","부동산 서비스","L10203","부동산 중개/대리업","L68221","부동산 중개 및 대리업","41","경기도","41113","수원시 권선구","41113550","평동","4111312900","오목천동","4111312900103270006","1","대지",327,6,"경기도 수원시 권선구 오목천동 327-6","411134853976","경기도 수원시 권선구 온정로9번길",33,,"4111312900103270006000001","","경기도 수원시 권선구 온정로9번길 33","441849","16631","","","",126.963617298351,37.2466113397033
"MA010120220805431288","신신안슈퍼","","G2","소매","G204","종합 소매","G20404","슈퍼마켓","G47129","기타 음ㆍ식료품 위주 종합 소매업","41","경기도","41273","안산시 단원구","41273545","원곡동","4127310800","원곡동","4127310800108060005","1","대지",806,5,"경기도 안산시 단원구 원곡동 806-5","412733191056","경기도 안산시 단원구 원곡1로",19,,"4127310800108060005017753","","경기도 안산시 단원구 원곡1로 19","425846","15392","","","",126.793626909026,37.3282060638618
"MA010120220805431289","킴스김밥","","I2","음식","I210","기타 간이","I21007","김밥/만두/분식","I56194","김밥 및 기타 간이 음식점업","41","경기도","41461","용인시 처인구","41461360","양지면","4146136021","양지면","4146136021105680005","1","대지",568,5,"경기도 용인시 처인구 양지면 양지리 568-5","414613203161","경기도 용인시 처인구 양지면 양지로",126,,"4146136021105680017000001","현대파크","경기도 용인시 처인구 양지면 양지로 126","449825","17158","","","",127.282473905564,37.2343207514909
"MA010120220805431312","씨엔비","","I2","음식","I211","주점","I21104","요리 주점","I56219","기타 주점업","41","경기도","41463","용인시 기흥구","41463570","마북동","4146311300","마북동","4146311300100730003","1","대지",73,3,"경기도 용인시 기흥구 마북동 73-3","414633204029","경기도 용인시 기흥구 마북로",244,3,"4146311300100730003000001","","경기도 용인시 기흥구 마북로 244-3","446505","16891","","1","",127.131550046032,37.3086958837639
"MA010120220805431317","황궁노래광장","","I2","음식","I211","주점","I21101","일반 유흥 주점","I56211","일반 유흥 주점업","41","경기도","41273","안산시 단원구","41273535","호수동","4127310100","고잔동","4127310100107090004","1","대지",709,4,"경기도 안산시 단원구 고잔동 709-4","412733191003","경기도 안산시 단원구 광덕2로",163,5,"4127310100107090004042426","황금프라자","경기도 안산시 단원구 광덕2로 163-5","425807","15471","","","",126.828397602361,37.3103719775164
